"Score","FirstReadIndex","StreamInfoPtr","ModeFlag","StreamBase","StreamSize","MatchReason","EntryIndex","Name","Extension","Hash","StoredSize","ExpandedSize","Flag","EntryOffset","EntryEnd","FirstAsciiSample"
"1","63649","0x6214054","0x0","0x19723e1","438","size","526","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_steering_1.gfx",".gfx","0xAD395CC9","262","438","0x11","26696975","26697237","GFX2............................"
"1","63649","0x6214054","0x0","0x19723e1","438","size","533","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_steering_1.gfx",".gfx","0x7998407B","262","438","0x11","26698891","26699153","GFX2............................"
"1","63650","0x6214524","0x0","0x197271a","430","size","314","patch20/characters/barbara_outfit/barbara_helmet.gfx",".gfx","0xC463851B","253","430","0x11","23727067","23727320","GFX2............................"
"1","63650","0x6214524","0x0","0x197271a","430","size","315","patch20/characters/barbara_outfit/barbara_legs.gfx",".gfx","0xE67DC6DB","253","430","0x11","23727320","23727573","GFX2............................"
"1","63650","0x6214524","0x0","0x197271a","430","size","448","patch20/vehicles/bikes/pitvipergold/cheetah_gold_seat_1.gfx",".gfx","0xBB8348CD","254","430","0x11","26673603","26673857","GFX2............................"
"1","63650","0x6214524","0x0","0x197271a","430","size","450","patch20/vehicles/bikes/pitvipergold/cheetah_gold_tank_1.gfx",".gfx","0x5585A0D8","255","430","0x11","26674192","26674447","GFX2............................"
"1","63650","0x6214524","0x0","0x197271a","430","size","459","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_seat_1.gfx",".gfx","0xE50D85F3","254","430","0x11","26676934","26677188","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","357","patch20/characters/male_assassin/m_assassin_head.gfx",".gfx","0x4538C18B","267","446","0x11","23782677","23782944","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","495","patch20/vehicles/bikes/roachac/kingcobra_ac_front_suspension_1.gfx",".gfx","0x4AB49C21","270","446","0x11","26687875","26688145","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","506","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_suspension_1.gfx",".gfx","0x167B97D1","270","446","0x11","26691129","26691399","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","516","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_suspension_1.gfx",".gfx","0x10F04679","270","446","0x11","26693968","26694238","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","527","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_front_1.gfx",".gfx","0x1C92F26E","269","446","0x11","26697237","26697506","GFX2............................"
"1","63651","0x630e874","0x0","0x19722d2","446","size","534","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_front_1.gfx",".gfx","0x9B5BF8ED","269","446","0x11","26699153","26699422","GFX2............................"
"1","63652","0x630c344","0x0","0x19725ec","600","size","472","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_tire_front_1.gfx",".gfx","0x8D2296E0","298","600","0x11","26681000","26681298","GFX2............................"
"1","63655","0x630bb04","0x0","0x19724e7","437","size","524","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_exhaust_1.gfx",".gfx","0x8339BB52","261","437","0x11","26696451","26696712","GFX2............................"
"1","63655","0x630bb04","0x0","0x19724e7","437","size","531","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_exhaust_1.gfx",".gfx","0x19195A9F","261","437","0x11","26698367","26698628","GFX2............................"
"1","63662","0x630ba54","0x0","0x1966f66","1197","size","383","patch20/rims/componential_rim_2/componential_rim_2.gfx",".gfx","0x08136473","394","1197","0x11","26635740","26636134","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","405","patch20/vehicles/bikes/baggie_80s/minx_80s_head_light_1.gfx",".gfx","0x5B0FF1EE","262","438","0x11","26644876","26645138","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","423","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_front_1.gfx",".gfx","0x5507F76B","302","438","0x11","26665839","26666141","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","433","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_front_1.gfx",".gfx","0x43D3CB28","308","438","0x11","26668971","26669279","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","443","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_front_1.gfx",".gfx","0xD886E847","303","438","0x11","26672062","26672365","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","454","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_front_1.gfx",".gfx","0xF34409DD","301","438","0x11","26675362","26675663","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","476","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_fender_front.gfx",".gfx","0x81EBFC66","262","438","0x11","26682337","26682599","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","488","patch20/vehicles/bikes/rayman_roach/rayman_roach_steering.gfx",".gfx","0x588CECE5","261","438","0x11","26685824","26686085","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","499","patch20/vehicles/bikes/roachac/kingcobra_ac_steering_1.gfx",".gfx","0xD7FE8DFA","261","438","0x11","26689127","26689388","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","509","patch20/vehicles/bikes/roachhorror/kingcobra_horror_steering_1.gfx",".gfx","0x07326DE8","261","438","0x11","26691966","26692227","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","520","patch20/vehicles/bikes/roach_flame/kingcobra_flame_steering_1.gfx",".gfx","0xED290E67","261","438","0x11","26695219","26695480","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","526","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_steering_1.gfx",".gfx","0xAD395CC9","262","438","0x11","26696975","26697237","GFX2............................"
"1","63664","0x630dba4","0x0","0x16aeebd","438","size","533","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_steering_1.gfx",".gfx","0x7998407B","262","438","0x11","26698891","26699153","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","475","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_enginefender.gfx",".gfx","0xB753A323","271","446","0x11","26682066","26682337","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","495","patch20/vehicles/bikes/roachac/kingcobra_ac_front_suspension_1.gfx",".gfx","0x4AB49C21","270","446","0x11","26687875","26688145","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","506","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_suspension_1.gfx",".gfx","0x167B97D1","270","446","0x11","26691129","26691399","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","516","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_suspension_1.gfx",".gfx","0x10F04679","270","446","0x11","26693968","26694238","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","527","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_front_1.gfx",".gfx","0x1C92F26E","269","446","0x11","26697237","26697506","GFX2............................"
"1","63665","0x630ca84","0x0","0x16ae515","446","size","534","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_front_1.gfx",".gfx","0x9B5BF8ED","269","446","0x11","26699153","26699422","GFX2............................"
"1","63668","0x630e914","0x0","0x16ae317","429","size","322","patch20/characters/cat_rider/cat_rider_2.gfx",".gfx","0x348B8D7A","257","429","0x11","23729405","23729662","GFX2............................"
"1","63668","0x630e914","0x0","0x16ae317","429","size","327","patch20/characters/clara/clara_torso.gfx",".gfx","0xDFFF6EED","253","429","0x11","23730594","23730847","GFX2............................"
"1","63668","0x630e914","0x0","0x16ae317","429","size","335","patch20/characters/elise/elise_torso.gfx",".gfx","0x5A04AF52","253","429","0x11","23732737","23732990","GFX2............................"
"1","63668","0x630e914","0x0","0x16ae317","429","size","370","patch20/characters/rayman_outfit_1/rayman_helmet.gfx",".gfx","0xC5A0C919","253","429","0x11","26565175","26565428","GFX2............................"
"1","63668","0x630e914","0x0","0x16ae317","429","size","379","patch20/patch_error.gfx",".gfx","0xFAA02BE8","254","429","0x11","26634114","26634368","GFX2............................"
"1","63669","0x630c37c","0x0","0x16ae414","431","size","316","patch20/characters/barbara_outfit/barbara_torso.gfx",".gfx","0x4DECCDC4","254","431","0x11","23727573","23727827","GFX2............................"
"1","63669","0x630c37c","0x0","0x16ae414","431","size","328","patch20/characters/cyborg_helmet/cyborg_helmet.gfx",".gfx","0xAF350676","258","431","0x11","23730847","23731105","GFX2............................"
"1","63669","0x630c37c","0x0","0x16ae414","431","size","329","patch20/characters/dapper/dapper_helmet.gfx",".gfx","0xEC0DE860","255","431","0x11","23731105","23731360","GFX2............................"
"1","63669","0x630c37c","0x0","0x16ae414","431","size","369","patch20/characters/rabbit_helmet/rabbit_helmet.gfx",".gfx","0x4DD71D3D","255","431","0x11","26564920","26565175","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","374","patch20/characters/tko_panda_helmet/tko_panda_helmet.gfx",".gfx","0x933EC809","258","434","0x11","26566261","26566519","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","398","patch20/vehicles/bikes/baggie_80s/minx_80s_engine_1.gfx",".gfx","0xFC3176FE","259","434","0x11","26643036","26643295","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","412","patch20/vehicles/bikes/donkey_bike/donkey_front_suspension_1.gfx",".gfx","0x0A7AF40C","255","434","0x11","26660245","26660500","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","498","patch20/vehicles/bikes/roachac/kingcobra_ac_seat_1.gfx",".gfx","0x3E4D9287","259","434","0x11","26688868","26689127","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","508","patch20/vehicles/bikes/roachhorror/kingcobra_horror_seat_1.gfx",".gfx","0x60DB8F22","259","434","0x11","26691707","26691966","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","519","patch20/vehicles/bikes/roach_flame/kingcobra_flame_seat_1.gfx",".gfx","0x82CDECB4","259","434","0x11","26694960","26695219","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","522","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_body_1.gfx",".gfx","0xF053C7D0","259","434","0x11","26695859","26696118","GFX2............................"
"1","63670","0x630eb14","0x0","0x16ae863","434","size","529","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_body_1.gfx",".gfx","0x91859A05","259","434","0x11","26697775","26698034","GFX2............................"
"1","63673","0x630c5a4","0x0","0x1955938","431","size","316","patch20/characters/barbara_outfit/barbara_torso.gfx",".gfx","0x4DECCDC4","254","431","0x11","23727573","23727827","GFX2............................"
"1","63673","0x630c5a4","0x0","0x1955938","431","size","328","patch20/characters/cyborg_helmet/cyborg_helmet.gfx",".gfx","0xAF350676","258","431","0x11","23730847","23731105","GFX2............................"
"1","63673","0x630c5a4","0x0","0x1955938","431","size","329","patch20/characters/dapper/dapper_helmet.gfx",".gfx","0xEC0DE860","255","431","0x11","23731105","23731360","GFX2............................"
"1","63673","0x630c5a4","0x0","0x1955938","431","size","356","patch20/characters/kraken_helmet/kraken_helmet.gfx",".gfx","0xFC40E519","257","431","0x11","23782420","23782677","GFX2............................"
"1","63674","0x630cf6c","0x0","0x16a2533","590","size","346","patch20/characters/female_indian/female_indian_legs.gfx",".gfx","0x6926967E","298","590","0x11","23735894","23736192","GFX2............................"
"1","63674","0x630cf6c","0x0","0x16a2533","590","size","351","patch20/characters/female_tech/female_tech_bottom.gfx",".gfx","0xDFE7D860","298","590","0x11","23737347","23737645","GFX2............................"
"1","63674","0x630cf6c","0x0","0x16a2533","590","size","469","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_frame_1.gfx",".gfx","0x9B04D4C1","294","590","0x11","26680090","26680384","GFX2............................"
"1","63675","0x630edbc","0x0","0x16a22fe","594","size","319","patch20/characters/bounty_hunter/bounty_hunter_torso.gfx",".gfx","0xD066C701","305","594","0x11","23728382","23728687","GFX2............................"
"1","63676","0x630ef84","0x0","0x16a242c","440","size","342","patch20/characters/female_assassin/female_assassin_helmet.gfx",".gfx","0x426B8627","262","440","0x11","23734761","23735023","GFX2............................"
"1","63676","0x630ef84","0x0","0x16a242c","440","size","401","patch20/vehicles/bikes/baggie_80s/minx_80s_fender_front_1.gfx",".gfx","0x30D819EE","264","440","0x11","26643828","26644092","GFX2............................"
"1","63677","0x630dc64","0x0","0x16a1a9f","431","size","316","patch20/characters/barbara_outfit/barbara_torso.gfx",".gfx","0x4DECCDC4","254","431","0x11","23727573","23727827","GFX2............................"
"1","63677","0x630dc64","0x0","0x16a1a9f","431","size","329","patch20/characters/dapper/dapper_helmet.gfx",".gfx","0xEC0DE860","255","431","0x11","23731105","23731360","GFX2............................"
"1","63677","0x630dc64","0x0","0x16a1a9f","431","size","356","patch20/characters/kraken_helmet/kraken_helmet.gfx",".gfx","0xFC40E519","257","431","0x11","23782420","23782677","GFX2............................"
"1","63677","0x630dc64","0x0","0x16a1a9f","431","size","369","patch20/characters/rabbit_helmet/rabbit_helmet.gfx",".gfx","0x4DD71D3D","255","431","0x11","26564920","26565175","GFX2............................"
"1","63678","0x630f504","0x0","0x16a1ecb","428","size","185","objects/pack20/generic_medium_icon_1_2202330545.mdl",".mdl","0x26592A96","556","428","0x10","16855300","16855856","GFX2............................"
"1","63678","0x630f504","0x0","0x16a1ecb","428","size","325","patch20/characters/clara/clara_head.gfx",".gfx","0x9806A972","253","428","0x11","23730088","23730341","GFX2............................"
"1","63678","0x630f504","0x0","0x16a1ecb","428","size","326","patch20/characters/clara/clara_legs.gfx",".gfx","0x2CEAF96F","253","428","0x11","23730341","23730594","GFX2............................"
"1","63678","0x630f504","0x0","0x16a1ecb","428","size","334","patch20/characters/elise/elise_legs.gfx",".gfx","0x42D94B6C","252","428","0x11","23732485","23732737","GFX2............................"
